companyID,movieID,companyname
53464,227156,Asis Productions
35873,174337,Schorr Pictures
49964,174337,Provenance Pictures
49965,174337,RCR Pictures
3240,286709,Artfire Films
5708,286709,The 7th Floor
41077,286709,A24
49981,286709,Initial A Entertainment
49982,286709,IM Global Octane
4395,59701,Monogram Pictures
21,42825,Metro-Goldwyn-Mayer
8411,53860,Metro-Goldwyn-Mayer (MGM)
306,193893,Twentieth Century Fox Film Corporation
28787,193893,WideAwake
28788,193893,Genre Films
1981,5800,Dauntless Productions
306,64129,Twentieth Century Fox Film Corporation
1925,57868,Tomorrow Entertainment Inc.
15856,42796,Bischoff-Diamond Corporation
13205,25032,Nikola Film
10330,37352,Universal International Pictures (UI)
11672,198436,Nimbus Film Productions
11672,314285,Nimbus Film Productions
29097,269650,Stage 6 Films
7193,124972,Company Films
10255,124972,Voltage Pictures
1669,74767,Les Productions Belles Rives
6392,74767,Alexandra Film
16670,74767,Société Nouvelle de Cinématographie (SNC)
83,69225,France 2 Cinéma
5358,69225,Canal+
6301,69225,CinéCinéma
7454,69225,France Télévision
7981,69225,Pathé
10610,69225,Cofinova 7
12391,69225,Jouror Productions
20347,69225,Banque Populaire Images 11
22424,69225,Carcharodon
23608,69225,L&G
23609,69225,Tercera Prod
441,292893,Columbia Pictures Corporation
3815,258805,2DS Productions
22827,258805,Roman Empire
4395,108010,Monogram Pictures
15276,242022,Channel 4 Television Corporation
3025,22555,Brandman Productions
11073,22555,Sony Pictures Television
12014,22555,TWS Productions II
2577,36138,Studio 37
22433,36138,Les Chauves-Souris
591,85547,France 3 Cinéma
3060,85547,Soudaine Compagnie
9092,85547,Maison de Cinema
10101,85547,cattleya
49939,85547,Laïth Média
75511,162532,Direction de la Cinematographie Nationale
80354,162532,Les Films Soleil O
27088,178606,Caro-Line Production
29026,178606,Cinecom Production
8411,56354,Metro-Goldwyn-Mayer (MGM)
14022,56354,Omnia Pictures Ltd.
10313,71320,Astral Bellevue Pathé
1311,275619,The Asylum
26043,43877,Daiichi Eiga
9266,112087,American International Pictures (AIP)
20740,112087,Merchant Ivory Productions
52011,112087,The Wild Party Production Company
441,292294,Columbia Pictures Corporation
9015,211067,Worldview Entertainment
11112,211067,Arcade Pictures
7036,212769,CJ Entertainment
14,189,Miramax Films
10807,189,Troublemaker Studios
11005,189,AR Films
11006,189,Aldamisa Entertainment
13241,189,Demarest Films
29076,189,Solipsist Film
41658,189,Residaco
8704,255491,Bull Market Entertainment
20990,255491,EKZ Productions
20991,255491,Lainie Productions
441,272261,Columbia Pictures Corporation
3458,272261,Clover Productions
8411,65210,Metro-Goldwyn-Mayer (MGM)
12,249164,New Line Cinema
8411,249164,Metro-Goldwyn-Mayer (MGM)
29110,86997,Filmco International Productions
4,122698,Paramount Pictures
18201,122698,Talent Associates
18734,290274,Filminor
4748,75785,Oscilloscope Laboratories
26422,75785,Elephant Eye Films
64744,75785,Mongrel Media
92522,75785,Rare Bird Films
9286,265010,The Orchard
21871,265010,Park Films
21872,265010,Treasure Entertainment
1976,157823,Film Science
26952,157823,Maybach Film Productions
30666,157823,RT Features
30667,157823,Tipping Point Productions
8411,31937,Metro-Goldwyn-Mayer (MGM)
13547,176069,NBTV Studios
13548,176069,Thier Productions
33,85765,Universal Pictures
49777,85765,John Heyman Productions
49778,85765,Moon Lake
8280,82760,Fasad
8281,82760,Film Fyn
8282,82760,Idyll
60,44022,United Artists
2117,44022,D.R.M. Productions
1347,32142,Aubrey Schenck Productions
29475,211065,FSC Productions
29476,211065,Along The Tracks
5120,198460,Mosfilm
10161,209244,Gilbert Films
856,197696,Wild Bunch
225,221902,BIM Distribuzione
1926,221902,Les Films Du Fleuve
2695,221902,Archipel 35
3132,221902,Vlaams Audiovisueel fonds
5358,221902,Canal+
6461,221902,Eyeworks
7131,221902,France Television
7466,221902,Radio Télévision Belge Francophone (RTBF)
8009,221902,Belgacom
10611,221902,Ciné+
11797,221902,VOO
15671,221902,France 2 Cinéma
21972,221902,Media Programme of the European Community
32634,221902,Euro-Images
4104,257668,Porkkana Ryhmä
87145,257668,Nummela Filmi Oy
4978,29705,Gaumont British Picture Corporation
83249,56702,Eola Pictures
74348,245184,Slovenská Pozicovna Filmov v Bratislava
3150,98355,Virgin Films
1436,220289,Ugly Duckling Films
29303,220289,Bellanova Films
8411,202125,Metro-Goldwyn-Mayer (MGM)
4395,38467,Monogram Pictures
46117,174326,dreamFly Productions
55113,174326,Escape Pictures
55114,174326,Lavender Pictures
55116,174326,There We Go Films
41,91207,Orion Pictures
2081,91207,Beyond Films
8724,91207,Australian Film Finance Corporation (AFFC)
8411,127812,Metro-Goldwyn-Mayer (MGM)
10346,261101,Bullet Films
19904,261101,Kenio Films
7485,282813,Fox International Productions
12126,282813,Sahara Productions
48244,282813,Silvatar Media
15160,124470,Haxan Films
30023,124470,Court Five
46240,124470,Miscellaneous Entertainment
3672,209189,Gotham Group
23700,209189,Abbolita Productions
23701,209189,Starstream Entertainment
33,256274,Universal Pictures
923,256274,Legendary Pictures
66930,256274,Brothers Dowdle Productions
13833,285692,HOMEMADE FILMS
14547,285692,unafilm
72899,285692,Bastide Films
72900,285692,PRPL
4395,38462,Monogram Pictures
4395,40951,Monogram Pictures
5488,47571,Fox Film Corporation
6194,252956,Warner Bros.
20671,242090,Radius-TWC
4301,46737,Corey Marr Productions Inc.
2345,119700,Lemming Film
27072,64683,Media Education Foundation
58791,88573,Office of the Contemporary Art and Culture (OCAC)
2674,247182,Telecinco Cinema
2875,247182,Ikiru Films
7345,247182,Vaca Films
1235,2692,Neue Visionen
27072,254775,Media Education Foundation
2395,241848,HanWay Films
15159,241848,Snoot Entertainment
10339,126172,WWE Studios
27734,250777,Rainbow Shooting Star Pictures
27735,250777,Dodgeville Films
4056,402857,Hallmark Entertainment
38978,402857,CanWest Global Communications
78303,402857,Logo Productions
78304,402857,Dorothea G. Petrie Productions
78305,402857,Jaylar Productions
13429,94590,Cinemassacre
4,242683,Paramount Pictures
4533,198567,Rajshri Productions Pvt Ltd
15320,198567,R.D.Banshal & Co.
660,40218,British Lion Film Corporation
4630,40218,Amicus Productions
5,147106,Columbia Pictures
893,147106,Stanley Kramer Productions
3268,285597,Home Box Office (HBO)
82945,285597,Kunhardt Productions
6194,117969,Warner Bros.
6,49503,RKO Radio Pictures
8411,203024,Metro-Goldwyn-Mayer (MGM)
441,201283,Columbia Pictures Corporation
33228,201283,Aaron Angela Company
559,177335,TriStar Pictures
441,242131,Columbia Pictures Corporation
6194,118245,Warner Bros.
4395,285946,Monogram Pictures
4395,242475,Monogram Pictures
4985,286402,20th Century Pictures
3685,52686,Toei Doga
11401,124295,Студия ТриТэ
6232,47860,zootrope
57317,238561,Ventana Film- und Fernsehproduktion
57318,238561,Proaction Film
694,204922,StudioCanal
1645,204922,Scott Free Productions
10254,204922,Millennium Films
17513,204922,Film i Väst
18230,204922,Filmgate Films
36991,204922,Clarius Entertainment
67480,199933,Atlas 3 Productions
7448,212530,Tobis Filmkunst
3468,216859,Hal Wallis Productions
26369,234200,Calamity Films
12,216282,New Line Cinema
79,216282,Village Roadshow Pictures
8000,216282,Broken Road Productions
41624,216282,RatPac-Dune Entertainment
5486,283384,Darius Films
21882,283384,Manis Film
29098,283384,Breaking Ball Films
29099,283384,Stage 6 Films
31114,188839,LightWave Entertainment
31115,188839,Eastlake Films
58,192145,Sony Pictures Classics
6320,192145,Hwy61
7299,192145,Corsan
11921,192145,Le Tax Shelter du Gouvernement Fédéral de Belgique
12032,192145,Apulia Film Commission
21212,192145,Italian Tax Credit
32874,192145,Volten
32875,192145,Lailaps Pictures
88044,192145,Filmfinance XII
33606,254191,Fewlas Entertainment
213,244517,Cooper's Town Productions
13466,244517,Park Pictures
32877,244517,Shoestring Pictures
8411,80853,Metro-Goldwyn-Mayer (MGM)
43,154400,Fox Searchlight Pictures
7076,154400,Chernin Entertainment
10478,80318,Polsky Films
91082,98116,Bel-Air Productions Inc.
7281,246400,British Film Institute (BFI)
9349,246400,Film4
20273,246400,Corniche Pictures
1974,244772,Duplass Brothers Productions
20313,244772,Venture Forth
5542,287590,Toei Animation
8411,117992,Metro-Goldwyn-Mayer (MGM)
4688,83188,Concorde-New Horizons
35987,121975,Federal Films (II)
7819,180252,Lotte Entertainment
7426,27286,Sidetrack Films
7427,27286,Blacklake Productions
81695,27286,Perception Media
15059,71181,Simcom Limited
15493,71181,Allarcom Limited
15494,71181,British Columbia Television
10265,32109,Peter Rogers Productions
14549,32109,Warner-Pathé Distributors
6194,72472,Warner Bros.
4079,33814,Angel Productions
306,29328,Twentieth Century Fox Film Corporation
3136,16091,Cream Productions
33,72114,Universal Pictures
2159,72114,Hal Roach Studios
4053,196325,Enlight Pictures
14714,196325,China Film Group Corporation (CFGC)
1444,87151,Cannon Group
290,198663,Ingenious Media
306,198663,Twentieth Century Fox Film Corporation
3672,198663,Gotham Group
8569,198663,Dayday Films
12292,198663,Temple Hill Entertainment
22213,198663,TSG Entertainment
49968,136835,Will Packer Productions
3672,244506,Gotham Group
6724,244506,Upload Films
7305,244506,GNK Productions
20848,244506,Rough House Pictures
51814,244506,Young Gang
5488,166643,Fox Film Corporation
10488,171061,21 One Productions
2754,13434,Plug Music
13131,193827,American Mutoscope & Biograph
19802,79611,Ren Film
6194,26376,Warner Bros.
1212,109565,Empire Pictures
11186,179519,Casa de Filme 4
4572,16986,Alex Jones Productions
425,79016,teamWorx
41642,343693,KNM Home Entertainment GmbH
1311,248504,The Asylum
6677,248504,Syfy
2395,270302,HanWay Films
7281,270302,British Film Institute (BFI)
30037,270302,Blueprint Pictures
215,169917,Double Feature Films
216,169917,Jersey Films
8532,169917,1984 Private Defense Contractors
10246,169917,Cross Creek Pictures
11448,169917,Exclusive Media Group
39043,169917,Traveling Picture Show Company (TPSC)
40106,169917,Free State Pictures
40107,169917,Da Vinci Media Ventures
57065,223632,Geller/Goldfine Productions
288,282296,BBC Films
9122,282296,Cohen Media Group
35758,282296,Deux Chevaux Films
441,95966,Columbia Pictures Corporation
73759,358724,Sterling Rock Productions
15105,261770,M.E.G.A. Films
63568,261770,Lookbook Films
10039,244264,Anonymous Content
41077,244264,A24
45358,244264,Merced Media Partners
60266,244264,PenLife Media
4,60859,Paramount Pictures
144,60859,Fono Roma
1398,60859,Les Films Corona
10460,60859,Produzione Intercontinentale Cinematografica (PIC)
11398,60859,Selenia Cinematografica
3984,215935,Entre Chien et Loup
24662,215935,Pie Films
83017,215935,Gringo Films
2395,245859,HanWay Films
17032,245859,Barry Mendel Productions
41115,245859,British Film Company
8411,29835,Metro-Goldwyn-Mayer (MGM)
288,276843,BBC Films
1632,276843,Lionsgate
34027,279967,This is Just a Test
34028,279967,3:41am
6144,211879,Homeless Bob Production
2783,265189,Motlys
6505,265189,Coproduction Office
17513,265189,Film i Väst
2541,8948,d.i.e.film
101,84857,Roxy Film
47,117464,Constantin Film
336,117464,Wiedemann & Berg Filmproduktion
6187,117464,ARD/Degeto Film GmbH
7333,117464,Bayerischer Rundfunk (BR)
25410,19996,Almighty Dog Productions
81903,237202,Mirage Atlantic
21555,127105,Biograph Company
1676,111479,Rampart Films
31142,111479,Unclaimed Freight Productions
26727,67493,Universal Television
2322,264656,The Javelina Film Company
6896,264656,EuropaCorp
11765,264656,Ithaca Pictures
3054,68004,Golden Way Films Ltd.
306,127798,Twentieth Century Fox Film Corporation
6194,87621,Warner Bros.
46525,54561,Auro Cinematografica
13646,38654,Jerry Gershwin-Elliott Kastner
13721,38654,Winkast Film Productions
6584,103701,Gemini Films
8492,103701,Radiotelevisão Portuguesa (RTP)
11143,103701,Madragoa Filmes
46570,69559,Como Films
3656,251981,GAGA
597,254904,Irish Dreamtime
7295,254904,Relativity Media
57944,254904,SPD Films
11431,18374,DCG Plus
14982,42648,Tandem Productions
14982,42493,Tandem Productions
14983,42493,DFI
729,157825,Why Not Productions
856,157825,Wild Bunch
1474,157825,Desperate Pictures
15433,157825,Orange Studios
68562,116351,Sofac
16337,52314,Cannon Pictures
6842,282041,Fury Productions
12142,282041,XYZ Films
40260,282041,RatPac Documentary Films
33836,292483,Steeltown Entertainment
33837,292483,Point Park University
33838,292483,Shaderville
1107,284427,Seven Pictures
26976,284427,Deutsche Columbia Pictures Film Produktion
40788,284427,Wiedemann & Berg Television
6302,222461,Room 101
7215,222461,Incentive Filmed Entertainment
7263,222461,FilmDistrict
24048,222461,Prototype
24049,222461,Sierra / Affinity
11460,287877,The Institute for the Intellectual Development of Children & Young Adults
3883,64835,JBA Productions
71818,64835,Amka Films Productions
76129,64835,Tempesta
40938,270668,AlphaVille Pictures Copenhagen
11537,170687,Laika Entertainment
10342,149871,Studio Ghibli
11846,149871,Hakuhodo DY Media Partners
11848,149871,KDDI Corporation
20191,149871,Mitsubishi Shoji
32853,149871,Gkids
84031,241261,8180 Films
51611,174324,Audax Films
65906,174324,End Cue
16464,219054,Bando a parte
16633,219054,GLADYS GLOVER
16634,219054,the bear media
16635,219054,Red Shoes / Some Shoes
84105,199415,Vanguardia Films
15856,27212,Bischoff-Diamond Corporation
5488,110887,Fox Film Corporation
6,84540,RKO Radio Pictures
4,205004,Paramount Pictures
68945,69328,Revcom Télévision
7025,116350,Westdeutscher Rundfunk (WDR)
11244,116350,France 3 (FR 3)
16527,116350,La Sept
68945,116350,Revcom Télévision
9040,47703,Proletkult
54088,20372,Nordsjøfilm
86121,102913,ABC Film A/S
17119,209440,Comunicación Fractal
17120,209440,Santa Lucía Cine
17121,209440,Tita Productions
705,239678,Spring Creek Productions
2575,239678,21 Laps Entertainment
6194,239678,Warner Bros.
3289,53042,Clap Filmes
17806,230295,LB Film & Video
8411,295507,Metro-Goldwyn-Mayer (MGM)
1779,15916,Tokuma Shoten
8182,15916,Studio DEEN
2740,140481,Jigsaw Productions
13928,140481,Steps International
6116,123742,Argos Films
5974,267480,Making Movies Oy
9158,267480,Spring Films
29062,267480,Final Cut for Real
29063,267480,Piraya Film A/S
42423,267480,Anonymous Films Ltd.
6194,15478,Warner Bros.
3608,57812,After Dark Films
54259,126141,Les Films du Jeudi
19402,157424,Indomina Productions
25951,157424,Film002
42786,157424,Hypotenuse Films
79,190859,Village Roadshow Pictures
171,190859,Malpaso Productions
6194,190859,Warner Bros.
41624,190859,RatPac-Dune Entertainment
57408,190859,Mad Chance Productions
57409,190859,22 & Indiana Pictures
39703,263855,National Picture Show Entertainment
39704,263855,Yeniceri Produksiyon A.S.
9081,246403,Phase 4 Films
13241,246403,Demarest Films
13642,246403,SModcast Pictures
41077,246403,A24
6106,37630,Negativ s.r.o.
6107,37630,HBO Česká republika
6108,37630,Media Plus
856,254375,Wild Bunch
2221,254375,Erfttal Film
4792,254375,Film Afrika Worldwide
5056,254375,Head Gear Films
25954,254375,Metrol Technology
44224,254375,Egoli Tossell Film
44225,254375,Construction Film
44226,254375,Screen Siren Pictures
1897,210911,Kudos Pictures
635,65485,Les Films Alain Sarde
6246,65485,Medusa Film
39923,65485,FilmTel Ltd.
48874,250666,Mile End Films West
4,42581,Paramount Pictures
4,43259,Paramount Pictures
9255,140513,Toei Company
13413,271397,Hubert Bals Fund
61462,271397,Ukrainian State Film Agency
14970,215928,Kick Ass Pictures
28602,215928,Tree
2830,253312,Rival Pictures
33556,253312,Om Films
551,149509,Mandalay Pictures
19177,149509,Red Granite Pictures
12,250546,New Line Cinema
11565,250546,The Safran Company
31375,250546,Evergreen Media Group
41624,250546,RatPac-Dune Entertainment
20589,158997,Rada Film Group
20590,158997,American Documentary
20591,158997,POV
20592,158997,The Independent Television Service
2491,8445,Artfilm
6181,8445,Svensk Filmindustri (SF)
4856,86493,Elite Film
6194,26730,Warner Bros.
43596,22758,International Entertainment
43597,22758,M.B.S. Cinematografica
1370,43749,Castel Film Romania
2499,43749,The Kushner-Locke Company
856,151368,Wild Bunch
7344,151368,Sayaka Producciones Audiovisuales
8111,151368,Apaches Entertainment
17727,151368,La Panda
29566,151368,Atresmedia Cine
34519,151368,SpectreVision
29652,244534,Lucky Coffee Productions
13241,286554,Demarest Films
34081,286554,Flynn Picture Company
43458,91878,Società Europea Films Internazionali Cinematografica (SEFI)
43458,56386,Società Europea Films Internazionali Cinematografica (SEFI)
8411,50079,Metro-Goldwyn-Mayer (MGM)
12,52315,New Line Cinema
21258,52315,North American Pictures
37299,52315,Excalibur Pictures
44912,52315,Public 21 Cinema
